bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta
2089,1148.4,80123.39,80163.6,-433.5,210.9,1.572
2090,1148.95,80180.29,80209.63333,-420.6,213,1.804
2091,1149.5,80229.9,80255.66667,-426.9,212,1.703
2092,1150.05,80282.46,80301.7,-421.3,212.9,1.816
2093,1150.6,80331.76,80345.36667,-428.2,211.8,1.656
2094,1151.15,80385.85,80389.03333,-417.1,213.6,1.96
2095,1151.7,80431.56,80432.7,-419.8,213.2,1.892
2096,1152.25,80478.94,80474.86667,-419.1,213.3,1.88
2097,1152.8,80526.63,80517.03333,-424.1,212.5,1.794
2098,1153.35,80576.62,80559.2,-420.3,213.1,1.817
2099,1153.9,80626,80603.33333,-428.4,211.8,1.7
2100,1154.45,80678.79,80647.46667,-418.8,213.3,1.85
2101,1155,80727.32,80691.6,-426.6,212.1,1.751
2102,1155.55,80778.62,80733.1,-416.1,213.8,1.966
2103,1156.1,80824.3,80774.6,-414.9,214,1.966
2104,1156.65,80870.02,80816.1,-424.1,212.5,1.835
2105,1157.2,80919,80859.66667,-421.4,212.9,1.809
2106,1157.75,80968.71,80903.23333,-423.3,212.6,1.783
2107,1158.3,81019.16,80946.8,-425.3,212.3,1.749
2108,1158.85,81070.61,80990.73333,-423.4,212.6,1.791
2109,1159.4,81120.88,81034.66667,-419.8,213.2,1.862
2110,1159.95,81169.23,81078.6,-420.2,213.1,1.879
2111,1160.5,81217.17,81119.93333,-420.1,213.1,1.932
2112,1161.05,81263.82,81161.26667,-413.4,214.2,1.924
2113,1161.6,81310.66,81202.6,-426.5,212.1,1.85
2114,1162.15,81359.41,81246.36667,-418.4,213.4,1.833
2115,1162.7,81408.61,81290.13333,-423.1,212.7,1.874
2116,1163.25,81456.76,81333.9,-416.9,213.7,1.904
2117,1163.8,81504.16,81376.46667,-420.2,213.1,1.887
2118,1164.35,81552,81419.03333,-422.3,212.8,1.839
2119,1164.9,81601.12,81461.6,-420.8,213,1.848
2120,1165.45,81649.99,81504.7,-421,213,1.862
2121,1166,81698.53,81547.8,-419.9,213.2,1.896
2122,1166.55,81746.21,81590.9,-417,213.7,1.953
2123,1167.1,81792.51,81633.13333,-418.7,213.4,1.924
2124,1167.65,81839.52,81675.36667,-421.6,212.9,1.851
2125,1168.2,81888.4,81717.6,-417.7,213.6,1.948
2126,1168.75,81934.86,81760.76667,-418.9,213.4,1.911
2127,1169.3,81982.23,81803.93333,-423.9,212.5,1.783
2128,1169.85,82033.02,81847.1,-419.2,213.3,1.893
2129,1170.4,82080.88,81891.83333,-423.8,212.6,1.785
2130,1170.95,82131.63,81936.56667,-422.5,212.8,1.815
2131,1171.5,82181.58,81981.3,-419.1,213.3,1.892
2132,1172.05,82229.51,82026.66667,-423.8,212.6,1.784
2133,1172.6,82280.34,82072.03333,-424.6,212.4,1.759
2134,1173.15,82331.91,82117.4,-421.1,213,1.852
2135,1173.7,82380.91,82160.3,-418.7,213.4,1.939
2136,1174.25,82427.73,82203.2,-414.2,214.1,2.032
2137,1174.8,82472.42,82246.1,-416.9,213.7,1.959
2138,1175.35,82518.77,82290.3,-422.4,212.8,1.853
2139,1175.9,82567.8,82334.5,-422.1,212.8,1.858
2140,1176.45,82616.7,82378.7,-417,213.7,1.94
2141,1177,82663.56,82421.36667,-417,213.7,1.981
2142,1177.55,82709.46,82464.03333,-417,213.7,1.959
2143,1178.1,82755.88,82506.7,-419.6,213.3,2.021
2144,1178.65,82800.9,82547.06667,-406.6,215.4,2.168
2145,1179.2,82842.87,82587.43333,-415.6,213.9,2.075
2146,1179.75,82886.74,82627.8,-411,214.7,2.156
2147,1180.3,82928.98,82669.16667,-416,213.8,2.037
2148,1180.85,82973.68,82710.53333,-415.2,214,2.042
2149,1181.4,83018.3,82751.9,-414.3,214.1,2.003
2150,1181.95,83063.79,82795.36667,-421,213,1.95
2151,1182.5,83110.54,82838.83333,-416.3,213.8,1.947
2152,1183.05,83157.38,82882.3,-418.3,213.5,2
2153,1183.6,83202.98,82925.46667,-413,214.3,2.024
2154,1184.15,83248.05,82968.63333,-419.2,213.3,1.98
2155,1184.7,83294.14,83011.8,-413.8,214.2,2.056
2156,1185.25,83338.54,83052.8,-414.2,214.1,2.086
2157,1185.8,83382.31,83093.8,-408.5,215.1,2.252
2158,1186.35,83422.87,83134.8,-409.4,214.9,2.215
2159,1186.9,83464.11,83174.56667,-412.5,214.4,2.205
2160,1187.45,83505.55,83214.33333,-408.4,215.1,2.204
2161,1188,83547.02,83254.1,-412.2,214.5,2.166
2162,1188.55,83589.23,83295.16667,-413.9,214.2,2.097
2163,1189.1,83632.83,83336.23333,-408.9,215,2.192
2164,1189.65,83674.56,83377.3,-417.1,213.7,2.069
2165,1190.2,83718.79,83417.5,-412.2,214.5,2.207
2166,1190.75,83760.27,83457.7,-401.8,216.2,2.288
2167,1191.3,83800.29,83497.9,-413.4,214.3,2.21
2168,1191.85,83841.72,83538.33333,-412.1,214.5,2.142
2169,1192.4,83884.49,83578.76667,-407.2,215.3,2.287
2170,1192.95,83924.55,83619.2,-411.5,214.6,2.181
2171,1193.5,83966.59,83660.73333,-413.1,214.3,2.127
2172,1194.05,84009.7,83702.26667,-413,214.4,2.147
2173,1194.6,84052.41,83743.8,-409.4,214.9,2.176
2174,1195.15,84094.57,83784.5,-414.3,214.1,2.118
2175,1195.7,84137.89,83825.2,-405.5,215.6,2.331
2176,1196.25,84177.27,83865.9,-411.7,214.6,2.254
2177,1196.8,84218.01,83904.8,-405.4,215.6,2.313
2178,1197.35,84257.71,83943.7,-406.4,215.4,2.36
2179,1197.9,84296.64,83982.6,-407.1,215.3,2.333
2180,1198.45,84336.02,84021.1,-407.5,215.3,2.329
2181,1199,84375.5,84059.6,-405.3,215.6,2.392
2182,1199.55,84413.95,84098.1,-404.3,215.8,2.33
2183,1200.1,84453.42,84138.4,-412.6,214.4,2.222
2184,1200.65,84494.84,84178.7,-411,214.7,2.173
2185,1201.2,84537.19,84219,-411.9,214.5,2.146
2186,1201.75,84580.09,84260.83333,-414.8,214.1,2.116
2187,1202.3,84623.62,84302.66667,-407.5,215.3,2.182
2188,1202.85,84665.84,84344.5,-415.1,214,2.145
2189,1203.4,84708.8,84387.1,-412.3,214.5,2.128
2190,1203.95,84752.11,84429.7,-410.7,214.7,2.169
2191,1204.5,84794.62,84472.3,-412.8,214.4,2.152
2192,1205.05,84837.49,84512.23333,-405.8,215.6,2.366
2193,1205.6,84876.48,84552.16667,-405.5,215.6,2.25
2194,1206.15,84917.51,84592.1,-418.7,213.4,2.117
2195,1206.7,84961.11,84635.7,-410.8,214.7,2.086
2196,1207.25,85005.39,84679.3,-414.1,214.2,2.136
2197,1207.8,85048.65,84722.9,-411.1,214.7,2.183
2198,1208.35,85090.98,84764.16667,-404.9,215.7,2.351
2199,1208.9,85130.3,84805.43333,-415,214,2.107
2200,1209.45,85174.18,84846.7,-410.6,214.8,2.129
2201,1210,85217.63,84889.7,-415.5,214,2.13
2202,1210.55,85261.08,84932.7,-410.1,214.8,2.075
2203,1211.1,85305.68,84975.7,-419.9,213.2,2.029
2204,1211.65,85351.32,85021.06667,-413.3,214.3,2.036
2205,1212.2,85396.8,85066.43333,-416,213.9,2.031
2206,1212.75,85442.43,85111.8,-417.2,213.7,2.002
2207,1213.3,85488.73,85155.46667,-411.2,214.7,2.163
2208,1213.85,85531.59,85199.13333,-411.9,214.6,2.131
2209,1214.4,85575.11,85242.8,-416.3,213.8,2.055
2210,1214.95,85620.25,85287.06667,-413.5,214.3,2.069
2211,1215.5,85665.11,85331.33333,-414.9,214.1,2.096
2212,1216.05,85709.41,85375.6,-412,214.5,2.142
2213,1216.6,85752.76,85418.3,-410.2,214.8,2.177
2214,1217.15,85795.44,85461,-413.7,214.3,2.11
2215,1217.7,85839.48,85503.7,-416.4,213.8,2.013
2216,1218.25,85885.66,85549.6,-420.5,213.1,1.882
2217,1218.8,85935.09,85595.5,-415.9,213.9,2.039
2218,1219.35,85980.7,85641.4,-409.9,214.9,2.132
2219,1219.9,86024.36,85687.66667,-422.6,212.8,1.902
2220,1220.45,86073.3,85733.93333,-418.2,213.5,1.937
2221,1221,86121.38,85780.2,-416.4,213.8,1.982
2222,1221.55,86168.39,85827,-418.3,213.5,1.95
2223,1222.1,86216.18,85873.8,-419.7,213.3,1.943
2224,1222.65,86264.16,85920.6,-416,213.9,2.079
2225,1223.2,86309.02,85964.26667,-406.2,215.5,2.138
2226,1223.75,86352.66,86007.93333,-419.5,213.3,2.023
2227,1224.3,86398.8,86051.6,-418.5,213.5,1.942
2228,1224.85,86446.87,86098.46667,-417.4,213.7,1.965
2229,1225.4,86494.41,86145.33333,-418.3,213.5,1.937
2230,1225.95,86542.64,86192.2,-421.9,212.9,1.883
2231,1226.5,86592.29,86239.23333,-414.4,214.2,2.022
2232,1227.05,86638.54,86286.26667,-420.8,213.1,1.886
2233,1227.6,86688.13,86333.3,-420.3,213.2,1.885
2234,1228.15,86737.78,86380.8,-420.4,213.2,1.889
2235,1228.7,86787.34,86428.3,-417.4,213.7,1.971
2236,1229.25,86834.85,86475.8,-419,213.4,1.925
2237,1229.8,86883.52,86524.46667,-423.1,212.7,1.806
2238,1230.35,86935.41,86573.13333,-422.2,212.9,1.829
2239,1230.9,86986.69,86621.8,-422.1,212.9,1.833
2240,1231.45,87037.86,86669.83333,-422,212.9,1.845
2241,1232,87088.73,86717.86667,-417.9,213.6,1.949
2242,1232.55,87136.91,86765.9,-419.1,213.4,1.925
2243,1233.1,87185.7,86812.8,-420.6,213.1,1.882
2244,1233.65,87235.64,86859.7,-416.8,213.8,1.986
2245,1234.2,87282.97,86906.6,-425.7,212.3,1.741
2246,1234.75,87336.99,86955.8,-421.9,212.9,1.833
2247,1235.3,87388.33,87005,-422.3,212.9,1.828
2248,1235.85,87439.8,87054.2,-422.5,212.8,1.829
2249,1236.4,87491.29,87103.2,-420.4,213.2,1.858
2250,1236.95,87541.98,87152.2,-425.4,212.3,1.759
2251,1237.5,87595.56,87201.2,-424.6,212.5,1.747
2252,1238.05,87649.53,87252.93333,-426.5,212.2,1.708
2253,1238.6,87704.74,87304.66667,-428.1,211.9,1.671
2254,1239.15,87761.21,87356.4,-428.5,211.8,1.71
2255,1239.7,87816.4,87406.56667,-419,213.4,1.814
2256,1240.25,87868.45,87456.73333,-427.1,212.1,1.745
2257,1240.8,87922.59,87506.9,-425.3,212.4,1.728
2258,1241.35,87977.27,87557.2,-427,212.1,1.703
2259,1241.9,88032.79,87607.5,-422.5,212.8,1.816
2260,1242.45,88084.86,87657.8,-429.8,211.6,1.638
2261,1243,88142.62,87710.03333,-424.6,212.5,1.714
2262,1243.55,88197.85,87762.26667,-430.3,211.5,1.613
2263,1244.1,88256.55,87814.5,-433.7,211,1.526
2264,1244.65,88318.63,87872.36667,-436.3,210.6,1.468
2265,1245.2,88383.18,87930.23333,-437.3,210.4,1.461
2266,1245.75,88448.07,87988.1,-430.1,211.6,1.616
2267,1246.3,88506.76,88040.13333,-423.6,212.7,1.706
2268,1246.85,88562.36,88092.16667,-430.6,211.5,1.628
2269,1247.4,88620.66,88144.2,-432.7,211.1,1.558
2270,1247.95,88681.59,88198.06667,-429.5,211.7,1.619
2271,1248.5,88740.26,88251.93333,-431.8,211.3,1.609
2272,1249.05,88799.31,88305.8,-424.1,212.6,1.669
2273,1249.6,88856.26,88358.86667,-435.4,210.7,1.582
2274,1250.15,88916.37,88411.93333,-425.8,212.3,1.65
2275,1250.7,88974.01,88465,-432.6,211.2,1.572
2276,1251.25,89034.55,88518.5,-429.9,211.6,1.627
2277,1251.8,89093.06,88572,-427,212.1,1.692
2278,1252.35,89149.34,88625.5,-425.5,212.3,1.731
2279,1252.9,89204.38,88677.36667,-425.2,212.4,1.711
2280,1253.45,89260.06,88729.23333,-430.3,211.5,1.638
2281,1254,89318.27,88781.1,-429.9,211.6,1.625
2282,1254.55,89376.96,88835.13333,-426.5,212.2,1.696
2283,1255.1,89433.2,88889.16667,-432.1,211.2,1.584
2284,1255.65,89493.46,88943.2,-425.6,212.3,1.69
2285,1256.2,89549.95,88997.23333,-429.3,211.7,1.631
2286,1256.75,89608.51,89051.26667,-432.9,211.1,1.596
2287,1257.3,89668.38,89105.3,-424.9,212.4,1.7
2288,1257.85,89724.59,89158.43333,-427.7,212,1.685
2289,1258.4,89781.33,89211.56667,-428.4,211.9,1.665
2290,1258.95,89838.76,89264.7,-424.9,212.4,1.755
2291,1259.5,89893.27,89315.06667,-422.3,212.9,1.807
2292,1260.05,89946.24,89365.43333,-424.4,212.5,1.795
2293,1260.6,89999.58,89415.8,-421.3,213,1.822
2294,1261.15,90052.15,89465.63333,-423.9,212.6,1.815
2295,1261.7,90104.93,89515.46667,-421.3,213,1.785
2296,1262.25,90158.63,89565.3,-429.4,211.7,1.682
2297,1262.8,90215.65,89618.86667,-428.5,211.8,1.664
2298,1263.35,90273.29,89672.43333,-424.6,212.5,1.737
2299,1263.9,90328.54,89726,-427.3,212,1.691
2300,1264.45,90385.3,89777.36667,-427.7,212,1.703
2301,1265,90441.7,89828.73333,-418.7,213.5,1.894
2302,1265.55,90492.44,89880.1,-420,213.2,1.895
2303,1266.1,90543.15,89928.53333,-421.4,213,1.868
2304,1266.65,90594.62,89976.96667,-419.7,213.3,1.89
2305,1267.2,90645.51,90025.4,-421,213.1,1.865
2306,1267.75,90697.11,90076.53333,-422.2,212.9,1.8
2307,1268.3,90750.59,90127.66667,-428.1,211.9,1.698
2308,1268.85,90807.3,90178.8,-427.4,212,1.726
2309,1269.4,90863.12,90229.4,-419.2,213.4,1.844
2310,1269.95,90915.37,90280,-421.7,212.9,1.858
2311,1270.5,90967.26,90330.6,-422,212.9,1.826
2312,1271.05,91020.08,90379.96667,-423.8,212.6,1.815
2313,1271.6,91073.23,90429.33333,-418.8,213.4,1.931
2314,1272.15,91123.22,90478.7,-413.9,214.2,2.017
2315,1272.7,91171.09,90527,-420.7,213.1,1.899
2316,1273.25,91221.95,90575.3,-423,212.7,1.814
2317,1273.8,91275.23,90623.6,-423.4,212.7,1.795
2318,1274.35,91329.07,90674.16667,-423,212.7,1.802
2319,1274.9,91382.74,90724.73333,-423.4,212.7,1.804
2320,1275.45,91436.36,90775.3,-414.4,214.1,2.052
2321,1276,91483.52,90826.56667,-428.9,211.7,1.652
2322,1276.55,91542.13,90877.83333,-425.8,212.3,1.729
2323,1277.1,91598.14,90929.1,-422.5,212.8,1.815
2324,1277.65,91651.52,90980.9,-420,213.2,1.8
2325,1278.2,91705.36,91032.7,-431.3,211.3,1.643
2326,1278.75,91764.38,91084.5,-430.2,211.5,1.603
2327,1279.3,91824.88,91139.8,-428.9,211.7,1.634
2328,1279.85,91884.26,91195.1,-427.9,211.9,1.67
2329,1280.4,91942.38,91250.4,-426.1,212.2,1.716
2330,1280.95,91998.96,91301.1,-424.4,212.5,1.78
2331,1281.5,92053.54,91351.8,-419.8,213.2,1.853
2332,1282.05,92105.98,91402.5,-421.5,213,1.835
2333,1282.6,92158.95,91453.36667,-424.6,212.4,1.774
2334,1283.15,92213.77,91504.23333,-424.8,212.4,1.768
2335,1283.7,92268.78,91555.1,-421.5,213,1.787
2336,1284.25,92323.24,91608.5,-430.2,211.5,1.637
2337,1284.8,92382.71,91661.9,-425.1,212.4,1.729
2338,1285.35,92439.02,91715.3,-428.6,211.8,1.664
2339,1285.9,92497.57,91769.56667,-425.8,212.2,1.708
2340,1286.45,92554.62,91823.83333,-425.5,212.3,1.694
2341,1287,92612.16,91878.1,-431,211.4,1.68
2342,1287.55,92670.22,91929.1,-415.8,213.9,1.904
2343,1288.1,92721.45,91980.1,-420.2,213.2,1.887
2344,1288.65,92773.16,92031.1,-424.1,212.5,1.777
2345,1289.2,92828.09,92084.13333,-426.8,212.1,1.697
2346,1289.75,92885.65,92137.16667,-427.7,211.9,1.689
2347,1290.3,92943.5,92190.2,-422.1,212.8,1.787
2348,1290.85,92998.18,92241.43333,-424.6,212.4,1.768
2349,1291.4,93053.48,92292.66667,-424.2,212.5,1.79
2350,1291.95,93108.11,92343.9,-419.9,213.2,1.843
2351,1292.5,93161.2,92393.13333,-422.3,212.8,1.833
2352,1293.05,93214.59,92442.36667,-422.6,212.8,1.812
2353,1293.6,93268.62,92491.6,-422.5,212.8,1.8
2354,1294.15,93323.03,92542.46667,-425.1,212.3,1.748
2355,1294.7,93379.07,92593.33333,-425.6,212.3,1.726
2356,1295.25,93435.85,92644.2,-424.3,212.5,1.766
2357,1295.8,93491.38,92692.46667,-422.1,212.8,1.849
2358,1296.35,93544.41,92740.73333,-415.2,214,1.966
2359,1296.9,93594.31,92789,-421.6,212.9,1.854
2360,1297.45,93647.24,92837.36667,-424.3,212.5,1.802
2361,1298,93701.73,92885.73333,-419.7,213.2,1.856
2362,1298.55,93754.65,92934.1,-421,213,1.904
2363,1299.1,93806.23,92981.7,-415.7,213.9,1.904
2364,1299.65,93857.85,93029.3,-425.9,212.2,1.831
2365,1300.2,93911.53,93076.9,-418.6,213.4,1.868
2366,1300.75,93964.18,93123.86667,-419.9,213.2,1.9
2367,1301.3,94015.96,93170.83333,-419.7,213.2,1.898
2368,1301.85,94067.8,93217.8,-419.2,213.3,1.888
2369,1302.4,94119.95,93266.9,-422.7,212.7,1.808
2370,1302.95,94174.41,93316,-426.8,212.1,1.712
2371,1303.5,94231.96,93365.1,-418,213.5,1.937
2372,1304.05,94282.84,93413.56667,-422.4,212.8,1.818
2373,1304.6,94337.06,93462.03333,-421.4,213,1.834
2374,1305.15,94390.84,93510.5,-424,212.5,1.812
2375,1305.7,94445.28,93557.3,-416.7,213.7,1.953
2376,1306.25,94495.81,93604.1,-415.8,213.9,2.002
2377,1306.8,94545.12,93650.9,-417.8,213.5,1.969
2378,1307.35,94595.27,93697.73333,-417.2,213.6,1.959
2379,1307.9,94645.7,93744.56667,-419.1,213.3,1.883
2380,1308.45,94698.17,93791.4,-426,212.2,1.781
2381,1309,94753.67,93840.56667,-420.7,213.1,1.837
2382,1309.55,94807.5,93889.73333,-419.7,213.2,1.951
2383,1310.1,94858.19,93938.9,-411.5,214.6,1.993
2384,1310.65,94907.84,93986.5,-423.7,212.6,1.898
2385,1311.2,94959.98,94034.1,-418.8,213.4,1.901
2386,1311.75,95012.06,94081.7,-417,213.7,1.951
2387,1312.3,95062.84,94129.83333,-419.1,213.3,1.927
2388,1312.85,95114.25,94177.96667,-419.5,213.3,1.912
2389,1313.4,95166.09,94226.1,-418.4,213.4,1.942
2390,1313.95,95217.15,94273.63333,-416.4,213.8,1.984
2391,1314.5,95267.15,94321.16667,-416.7,213.7,2.003
2392,1315.05,95316.7,94368.7,-415.2,214,2.025
2393,1315.6,95365.71,94417.46667,-415.7,213.9,1.967
2394,1316.15,95416.2,94466.23333,-424.1,212.5,1.873
2395,1316.7,95469.23,94515,-414.3,214.1,1.982
2396,1317.25,95519.38,94564.63333,-418,213.5,1.944
2397,1317.8,95570.52,94614.26667,-422.9,212.7,1.856
2398,1318.35,95624.09,94663.9,-415.8,213.9,1.969
2399,1318.9,95674.61,94714.1,-420,213.2,1.905
2400,1319.45,95726.84,94764.3,-420.1,213.2,1.884
2401,1320,95779.69,94814.5,-420.7,213.1,1.868
2402,1320.55,95833.01,94867.76667,-427.2,212,1.71
2403,1321.1,95891.26,94921.03333,-418.5,213.4,1.92
2404,1321.65,95943.16,94974.3,-414,214.2,2.09
2405,1322.2,95990.86,95019.03333,-406.7,215.4,2.296
2406,1322.75,96034.3,95063.76667,-408.4,215.1,2.257
2407,1323.3,96078.5,95108.5,-415.4,214,2.072
2408,1323.85,96126.66,95155.26667,-410.8,214.7,2.164
2409,1324.4,96172.8,95202.03333,-412.1,214.5,2.12
2410,1324.95,96219.9,95248.8,-416.9,213.7,2.028
2411,1325.5,96269.16,95297.96667,-415.2,214,2.032
2412,1326.05,96318.35,95347.13333,-415,214,2.017
2413,1326.6,96367.91,95396.3,-419.3,213.3,1.919
2414,1327.15,96420.04,95449.43333,-422.7,212.8,1.837
2415,1327.7,96474.5,95502.56667,-420,213.2,1.877
2416,1328.25,96527.83,95555.7,-420.6,213.1,1.872
2417,1328.8,96581.32,95609.4,-422.4,212.8,1.823
2418,1329.35,96636.26,95663.1,-420.3,213.2,1.879
2419,1329.9,96689.59,95716.8,-419.9,213.2,1.88
2420,1330.45,96742.89,95770.23333,-422.6,212.8,1.852
2421,1331,96797.04,95823.66667,-417.6,213.6,1.916
2422,1331.55,96849.39,95877.1,-420.5,213.1,1.883
2423,1332.1,96902.67,95930.33333,-422,212.9,1.885
2424,1332.65,96955.92,95983.56667,-415.7,213.9,1.944
2425,1333.2,97007.56,96036.8,-420.2,213.2,1.903
2426,1333.75,97060.35,96088.93333,-422.2,212.8,1.927
2427,1334.3,97112.5,96141.06667,-409.7,214.9,2.049
2428,1334.85,97161.55,96193.2,-419.1,213.4,1.942
2429,1335.4,97213.34,96247.23333,-425.6,212.3,1.821
2430,1335.95,97268.57,96301.26667,-415.2,214,1.956
2431,1336.5,97320.02,96355.3,-419.2,213.3,1.953
2432,1337.05,97371.57,96406.9,-416.3,213.8,2.012
2433,1337.6,97421.61,96458.5,-412.7,214.4,2.074
2434,1338.15,97470.19,96510.1,-418,213.5,1.964
2435,1338.7,97521.49,96564.73333,-421.8,212.9,1.862
2436,1339.25,97575.64,96619.36667,-419.6,213.3,1.913
2437,1339.8,97628.37,96674,-412.5,214.5,2.076
2438,1340.35,97676.96,96728.86667,-425.5,212.3,1.765
2439,1340.9,97734.15,96783.73333,-421.3,213,1.857
2440,1341.45,97788.51,96838.6,-418.8,213.4,1.944
2441,1342,97840.47,96892.36667,-413.3,214.3,2.04
2442,1342.55,97890,96946.13333,-423.2,212.7,1.867
2443,1343.1,97944.13,96999.9,-416.1,213.9,1.957
2444,1343.65,97995.8,97053.3,-419.2,213.4,1.958
2445,1344.2,98047.46,97106.7,-415.8,213.9,1.983
2446,1344.75,98098.49,97160.1,-418.7,213.4,1.953
2447,1345.3,98150.33,97214.86667,-418.6,213.5,1.893
2448,1345.85,98203.81,97269.63333,-424.7,212.4,1.884
2449,1346.4,98257.59,97324.4,-411.7,214.6,1.984
2450,1346.95,98308.66,97377.16667,-421.1,213,1.97
2451,1347.5,98360.12,97429.93333,-415.7,213.9,1.984
2452,1348.05,98411.25,97482.7,-416.3,213.8,2.02
2453,1348.6,98461.47,97534.2,-415.7,213.9,2.019
2454,1349.15,98511.74,97585.7,-416.6,213.8,2.018
2455,1349.7,98562.05,97637.2,-415.4,214,1.992
2456,1350.25,98613.05,97690.1,-420.7,213.1,1.917
2457,1350.8,98666.07,97743,-419.4,213.3,1.94
2458,1351.35,98718.46,97795.9,-413.4,214.3,2.011
2459,1351.9,98769.04,97848.9,-423.2,212.7,1.866
2460,1352.45,98823.55,97901.9,-418.8,213.4,1.913
2461,1353,98876.77,97954.9,-419.6,213.3,1.92
2462,1353.55,98929.8,98004.73333,-411.3,214.7,2.156
2463,1354.1,98977.05,98054.56667,-415.6,214,2.037
2464,1354.65,99027.08,98104.4,-419.2,213.4,1.927
2465,1355.2,99079.98,98157.46667,-421.2,213,1.862
2466,1355.75,99134.75,98210.53333,-420.6,213.1,1.882
2467,1356.3,99188.97,98263.6,-419.1,213.4,1.946
2468,1356.85,99241.41,98313.16667,-413.3,214.3,2.062
2469,1357.4,99290.93,98362.73333,-417.2,213.7,2.012
2470,1357.95,99341.69,98412.3,-415.4,214,1.992
2471,1358.5,99392.99,98462.33333,-423.1,212.7,1.904
2472,1359.05,99446.69,98512.36667,-412.5,214.5,1.996
2473,1359.6,99497.91,98562.4,-422.6,212.8,1.911
2474,1360.15,99551.45,98612.46667,-418.2,213.5,1.924
2475,1360.7,99604.64,98662.53333,-418,213.6,1.999
2476,1361.25,99655.86,98712.6,-412.8,214.4,2.043
2477,1361.8,99706,98759.76667,-418.3,213.5,2.042
2478,1362.35,99756.17,98806.93333,-412.5,214.5,2.037
2479,1362.9,99806.5,98854.1,-419.4,213.3,1.946
2480,1363.45,99859.19,98904.36667,-422.5,212.8,1.851
2481,1364,99914.62,98954.63333,-421.4,213,1.868
2482,1364.55,99969.56,99004.9,-417.7,213.6,1.932
2483,1365.1,100022.7,99053.86667,-422.3,212.9,1.857
2484,1365.65,100078,99102.83333,-417.3,213.7,1.97
2485,1366.2,100130.2,99151.8,-424.5,212.5,1.793
2486,1366.75,100187.5,99200.3,-416.4,213.8,1.975
2487,1367.3,100239.6,99248.8,-418.7,213.5,1.951
2488,1367.85,100292.3,99297.3,-418.5,213.5,1.902
2489,1368.4,100346.4,99347.4,-425.8,212.3,1.778
2490,1368.95,100404.3,99397.5,-424.1,212.6,1.783
2491,1369.5,100462.1,99447.6,-421.5,213,1.853
2492,1370.05,100517.7,99495.96667,-418.8,213.5,1.907
2493,1370.6,100571.7,99544.33333,-422.2,212.9,1.851
2494,1371.15,100627.5,99592.7,-420.9,213.1,1.872
2495,1371.7,100682.6,99638.93333,-418.7,213.5,1.947
2496,1372.25,100735.6,99685.16667,-415.7,214,2.011
2497,1372.8,100786.9,99731.4,-421.8,213,1.89
2498,1373.35,100841.6,99776.56667,-415.7,214,2.007
2499,1373.9,100893.1,99821.73333,-415.5,214,2.028
2500,1374.45,100944,99866.9,-418,213.6,1.98
2501,1375,100996.3,99912.93333,-417.7,213.6,1.927
2502,1375.55,101050,99958.96667,-424.2,212.6,1.869
2503,1376.1,101105.3,100005,-416.3,213.9,1.928
2504,1376.65,101159,100050,-420.7,213.1,1.94
2505,1377.2,101212.4,100095,-416.4,213.9,1.994
2506,1377.75,101264.4,100140,-414.9,214.1,2.02
2507,1378.3,101315.7,100184,-419.8,213.3,1.957
2508,1378.85,101368.7,100228,-416.5,213.8,2.007
2509,1379.4,101420.4,100272,-413.8,214.3,2.059
2510,1379.95,101470.8,100315.6667,-419,213.4,1.964
